Day number, Number of animals, Number of plants, Number of empty cells, Most popular genome, Average energy, Average number of children, Average lifespan of dead animals
428,2505,476,1234,[2, 0, 1],124.37,52.4,6.6,
429,2486,462,1241,[0, 2, 5],125.68,52.92,6.6,
430,2473,456,1262,[0, 2, 5],126.68,53.32,6.6,
431,2503,464,1227,[1, 2, 3],125.42,52.85,6.59,
432,2520,466,1235,[1, 2, 6],124.86,52.64,6.59,
433,2509,478,1215,[1, 2, 6],125.65,52.97,6.59,
434,2511,493,1199,[1, 2, 6],125.79,53.07,6.59,
435,2516,481,1231,[1, 2, 6],125.87,52.98,6.6,
436,2494,489,1206,[6, 7, 4],127.25,53.48,6.6,
437,2491,483,1223,[1, 5, 6],127.73,53.71,6.6,
438,2500,487,1215,[2, 3, 7],127.55,53.62,6.6,
439,2508,489,1216,[1, 5, 6],127.44,53.61,6.6,
440,2536,491,1212,[2, 6, 7],126.3,53.08,6.6,
441,2544,499,1195,[2, 6, 7],126.15,52.93,6.6,
442,2574,507,1193,[2, 6, 7],124.92,52.49,6.6,
443,2590,513,1167,[1, 5, 6],124.39,52.32,6.6,
444,2597,511,1153,[1, 5, 6],124.31,52.32,6.6,
445,2590,503,1199,[1, 5, 6],124.93,52.62,6.6,
446,2573,494,1190,[1, 5, 6],126.05,53.06,6.6,
447,2569,486,1217,[1, 5, 6],126.55,53.29,6.6,
448,2546,495,1230,[1, 5, 6],127.94,53.87,6.6,
449,2556,484,1234,[2, 5, 0],127.75,53.82,6.6,
450,2554,489,1231,[2, 3, 5],128.11,54.0,6.6,
451,2555,477,1211,[2, 3, 5],128.38,54.1,6.6,
452,2524,474,1233,[2, 3, 5],130.25,54.87,6.6,
453,2521,487,1210,[2, 3, 5],130.64,55.09,6.6,
454,2509,493,1203,[1, 0, 6],131.53,55.43,6.6,
455,2505,493,1215,[2, 3, 5],132.04,55.67,6.6,
456,2518,495,1202,[2, 3, 5],131.64,55.54,6.6,
457,2511,494,1169,[5, 2, 2],132.3,55.85,6.6,
458,2528,523,1177,[5, 2, 2],131.58,55.56,6.6,
459,2541,509,1157,[1, 4, 4],131.24,55.4,6.6,
460,2543,509,1203,[7, 3, 1],131.42,55.5,6.6,
461,2545,498,1181,[1, 6, 2],131.64,55.56,6.6,
462,2572,487,1186,[1, 6, 2],130.56,55.12,6.6,
463,2581,483,1189,[5, 2, 6],130.38,55.09,6.6,
464,2574,483,1185,[5, 2, 6],131.0,55.26,6.6,
465,2591,484,1196,[5, 2, 6],130.39,55.06,6.6,
466,2589,479,1212,[3, 5, 6],130.77,55.26,6.6,
467,2573,476,1189,[5, 7, 5],131.85,55.75,6.6,
468,2559,470,1187,[5, 7, 5],132.87,56.21,6.59,
469,2544,469,1225,[1, 0, 6],133.93,56.68,6.59,
470,2536,457,1246,[1, 0, 6],134.68,56.99,6.6,
471,2531,468,1229,[1, 0, 6],135.19,57.25,6.6,
472,2537,461,1237,[6, 2, 7],135.18,57.26,6.59,
473,2536,463,1232,[5, 5, 1],135.51,57.38,6.6,
474,2543,470,1193,[5, 5, 1],135.38,57.37,6.6,
475,2539,487,1196,[5, 5, 1],135.81,57.61,6.59,
476,2532,496,1173,[5, 5, 1],136.43,57.91,6.59,
477,2549,505,1212,[2, 7, 1],135.76,57.69,6.59,
478,2540,491,1192,[3, 6, 2],136.58,58.0,6.59,
479,2542,490,1207,[0, 3, 1],136.75,58.07,6.59,
480,2538,488,1205,[3, 4, 6],137.25,58.27,6.59,
481,2535,483,1199,[3, 5, 2],137.71,58.48,6.59,
482,2517,486,1204,[3, 2, 7],138.98,58.95,6.6,
483,2521,480,1225,[3, 2, 7],139.07,59.0,6.6,
484,2515,490,1229,[3, 4, 6],139.65,59.24,6.6,
485,2508,486,1199,[2, 7, 5],140.35,59.55,6.6,
486,2516,491,1200,[2, 7, 5],140.17,59.52,6.6,
487,2502,477,1228,[1, 2, 5],141.31,59.98,6.6,
488,2508,491,1229,[4, 4, 4],141.21,59.97,6.6,
489,2520,479,1228,[4, 4, 4],140.88,59.84,6.59,
490,2535,489,1204,[3, 2, 2],140.29,59.62,6.59,
491,2538,488,1225,[3, 2, 2],140.41,59.7,6.59,
492,2518,497,1208,[0, 4, 6],141.78,60.17,6.6,
493,2530,490,1204,[0, 4, 6],141.42,60.03,6.6,
494,2520,497,1200,[1, 2, 2],142.24,60.41,6.6,
495,2518,494,1208,[3, 4, 6],142.65,60.55,6.6,
496,2505,503,1198,[1, 2, 2],143.65,60.99,6.6,
497,2498,519,1201,[2, 4, 7],144.29,61.3,6.6,
498,2487,508,1191,[3, 2, 7],145.28,61.67,6.6,
499,2490,507,1172,[2, 6, 2],145.41,61.72,6.6,
500,2497,496,1217,[3, 2, 2],145.35,61.71,6.6,
501,2515,487,1204,[0, 0, 2],144.64,61.43,6.6,
502,2520,485,1195,[3, 2, 5],144.64,61.44,6.6,
503,2507,485,1193,[5, 1, 0],145.68,61.8,6.6,
504,2524,470,1222,[2, 6, 2],145.05,61.53,6.6,
505,2541,471,1211,[2, 6, 2],144.36,61.28,6.6,
506,2545,488,1186,[2, 6, 2],144.35,61.33,6.6,
507,2554,479,1216,[2, 6, 2],144.14,61.26,6.6,
508,2569,469,1233,[6, 2, 5],143.61,61.03,6.6,
509,2558,480,1225,[1, 5, 6],144.45,61.43,6.6,
510,2539,469,1256,[2, 3, 5],145.85,62.04,6.59,
511,2522,481,1231,[2, 3, 5],147.08,62.55,6.6,
512,2521,492,1228,[1, 5, 6],147.38,62.68,6.6,
513,2521,495,1230,[1, 5, 6],147.66,62.84,6.6,
514,2512,503,1208,[1, 5, 6],148.45,63.04,6.6,
515,2519,501,1227,[1, 5, 6],148.34,62.99,6.6,
516,2533,499,1223,[1, 5, 6],147.81,62.8,6.6,
517,2550,507,1181,[1, 5, 6],147.07,62.55,6.6,
518,2562,516,1197,[5, 1, 0],146.62,62.34,6.6,
519,2568,523,1196,[5, 1, 0],146.52,62.31,6.61,
520,2573,500,1236,[2, 6, 5],146.59,62.28,6.61,
521,2575,511,1213,[2, 2, 5],146.7,62.37,6.61,
522,2566,503,1216,[2, 2, 5],147.51,62.75,6.61,
523,2544,504,1211,[2, 2, 5],149.06,63.4,6.61,
524,2526,501,1212,[5, 0, 5],150.41,63.94,6.61,
525,2507,509,1206,[3, 2, 5],151.81,64.57,6.61,
526,2500,509,1201,[5, 0, 5],152.54,64.91,6.6,
527,2492,512,1213,[5, 0, 5],153.31,65.26,6.6,
528,2463,501,1221,[2, 1, 7],155.48,66.14,6.6,
529,2469,513,1208,[2, 1, 7],155.36,66.12,6.6,
530,2456,513,1226,[2, 1, 7],156.5,66.61,6.6,
531,2463,512,1227,[5, 0, 5],156.38,66.54,6.6,
532,2457,518,1217,[5, 0, 5],157.06,66.84,6.6,
533,2462,513,1189,[5, 0, 5],157.08,66.8,6.6,
534,2466,527,1198,[5, 0, 5],157.08,66.79,6.6,
535,2487,515,1206,[0, 0, 6],156.11,66.39,6.6,
536,2519,522,1212,[5, 1, 7],154.39,65.56,6.6,
537,2523,517,1215,[5, 1, 7],154.46,65.61,6.6,
538,2538,514,1186,[5, 1, 7],153.83,65.36,6.6,
539,2543,498,1212,[5, 1, 7],153.87,65.39,6.6,
540,2549,480,1214,[5, 1, 6],153.86,65.32,6.6,
541,2527,486,1197,[1, 2, 3],155.46,66.01,6.6,
542,2540,502,1181,[1, 2, 3],154.88,65.83,6.6,
543,2556,515,1179,[5, 1, 7],154.13,65.58,6.6,
544,2550,511,1192,[5, 1, 7],154.78,65.88,6.6,
545,2538,491,1216,[5, 1, 7],155.87,66.36,6.59,
546,2539,478,1209,[5, 1, 7],156.14,66.43,6.6,
547,2527,487,1203,[2, 6, 2],157.13,66.88,6.59,
548,2533,487,1225,[5, 5, 0],157.05,66.86,6.59,
549,2538,482,1211,[5, 5, 5],157.04,66.82,6.6,
550,2535,482,1245,[5, 5, 5],157.51,66.94,6.6,
551,2535,491,1226,[5, 5, 5],157.75,67.08,6.6,
552,2527,496,1207,[6, 2, 3],158.51,67.4,6.6,
553,2519,491,1213,[5, 5, 5],159.33,67.76,6.6,
554,2514,503,1222,[0, 2, 0],159.89,68.03,6.6,
555,2502,504,1226,[0, 2, 0],160.94,68.49,6.6,
556,2507,497,1224,[0, 2, 0],160.95,68.48,6.6,
557,2505,499,1233,[0, 2, 0],161.37,68.63,6.6,
558,2510,497,1209,[1, 5, 6],161.35,68.57,6.61,
559,2506,500,1233,[1, 5, 6],161.88,68.84,6.61,
560,2510,492,1241,[3, 7, 0],161.95,68.84,6.61,
561,2506,495,1230,[3, 7, 0],162.5,69.11,6.61,
562,2507,496,1201,[2, 6, 2],162.73,69.22,6.61,
563,2522,497,1216,[2, 3, 4],162.04,68.95,6.61,
564,2547,490,1231,[2, 3, 4],160.76,68.41,6.61,
565,2567,494,1227,[2, 3, 4],159.77,68.04,6.61,
566,2595,503,1212,[3, 4, 6],158.27,67.48,6.6,
567,2591,492,1170,[3, 4, 6],158.81,67.68,6.6,
568,2579,507,1186,[3, 4, 6],159.74,68.14,6.6,
569,2557,500,1199,[1, 2, 3],161.41,68.76,6.61,
570,2529,495,1198,[1, 2, 3],163.51,69.62,6.61,
571,2505,483,1217,[2, 0, 2],165.42,70.43,6.61,
572,2503,492,1185,[3, 2, 2],165.81,70.63,6.6,
573,2509,490,1220,[2, 0, 2],165.71,70.61,6.6,
574,2518,479,1231,[2, 6, 2],165.45,70.46,6.6,
575,2514,475,1226,[2, 0, 2],166.02,70.67,6.6,
576,2508,484,1213,[2, 2, 5],166.67,70.98,6.6,
577,2517,486,1195,[1, 5, 5],166.36,70.86,6.6,
578,2515,498,1228,[1, 5, 5],166.74,71.04,6.6,
579,2522,513,1179,[1, 5, 5],166.5,71.0,6.6,
580,2533,524,1191,[1, 5, 6],166.02,70.83,6.6,
581,2540,519,1211,[1, 5, 6],165.87,70.79,6.6,
582,2528,503,1183,[1, 5, 6],166.99,71.27,6.6,
583,2518,516,1203,[2, 5, 2],167.9,71.68,6.6,
584,2522,494,1225,[7, 0, 3],168.01,71.72,6.6,
585,2534,506,1193,[7, 0, 3],167.45,71.53,6.6,
586,2524,493,1226,[4, 3, 3],168.45,71.95,6.6,
587,2545,502,1218,[2, 3, 5],167.3,71.5,6.6,
588,2533,509,1224,[2, 3, 5],168.35,71.95,6.6,
589,2531,510,1201,[2, 3, 5],168.76,72.15,6.6,
590,2538,520,1193,[2, 3, 5],168.54,72.1,6.6,
591,2548,509,1196,[2, 3, 5],168.2,71.95,6.6,
592,2524,500,1203,[6, 2, 6],170.11,72.74,6.6,
593,2519,495,1227,[6, 2, 6],170.76,73.01,6.6,
594,2524,495,1210,[2, 6, 4],170.71,72.96,6.6,
595,2500,498,1214,[2, 6, 4],172.63,73.77,6.6,
596,2474,493,1184,[2, 6, 4],174.77,74.69,6.6,
597,2468,498,1208,[5, 0, 6],175.49,75.01,6.6,
598,2485,501,1207,[5, 0, 6],174.58,74.64,6.6,
599,2483,501,1200,[5, 0, 6],175.03,74.81,6.6,
600,2494,499,1199,[5, 0, 6],174.57,74.65,6.6,
601,2507,498,1205,[5, 0, 6],173.96,74.39,6.6,
602,2521,500,1227,[5, 0, 6],173.27,74.14,6.6,
603,2510,503,1215,[5, 0, 6],174.31,74.59,6.6,
604,2506,493,1210,[2, 5, 2],174.93,74.84,6.6,
605,2517,488,1212,[5, 1, 0],174.48,74.65,6.6,
606,2515,473,1228,[5, 1, 0],174.97,74.87,6.6,
607,2519,460,1251,[3, 5, 6],175.03,74.89,6.6,
608,2555,459,1245,[3, 5, 6],172.85,74.01,6.59,
609,2560,454,1229,[2, 2, 5],172.8,73.99,6.6,
610,2539,466,1247,[2, 2, 5],174.46,74.74,6.6,
611,2559,461,1262,[3, 2, 2],173.38,74.29,6.59,
612,2551,475,1239,[2, 2, 5],174.14,74.66,6.59,
613,2529,480,1266,[2, 2, 5],175.92,75.47,6.59,
614,2512,482,1241,[2, 2, 5],177.4,75.99,6.6,
615,2528,478,1241,[3, 7, 4],176.58,75.63,6.6,
616,2517,481,1232,[3, 7, 4],177.63,76.08,6.6,
617,2525,481,1245,[3, 7, 4],177.35,75.99,6.6,
618,2548,474,1234,[3, 7, 4],176.06,75.43,6.6,
619,2552,458,1251,[3, 7, 4],176.12,75.47,6.6,
620,2532,473,1219,[3, 7, 4],177.73,76.15,6.6,
621,2524,468,1230,[2, 2, 5],178.6,76.51,6.6,
622,2507,487,1207,[2, 2, 5],180.03,77.16,6.6,
623,2474,489,1217,[5, 5, 5],182.73,78.34,6.6,
624,2462,503,1214,[5, 5, 5],183.88,78.82,6.6,
625,2470,495,1232,[3, 2, 5],183.63,78.73,6.6,
626,2488,481,1240,[3, 2, 5],182.67,78.28,6.6,
627,2480,487,1235,[3, 2, 5],183.54,78.66,6.6,
628,2489,492,1254,[7, 3, 1],183.16,78.5,6.6,
629,2520,488,1222,[2, 7, 4],181.22,77.61,6.6,
630,2536,485,1196,[2, 7, 4],180.37,77.26,6.6,
631,2539,486,1210,[4, 4, 6],180.44,77.31,6.6,
632,2557,493,1214,[0, 5, 1],179.41,76.91,6.6,
633,2552,500,1209,[5, 5, 5],180.01,77.09,6.6,
634,2541,504,1214,[4, 4, 6],181.05,77.56,6.6,
635,2536,494,1232,[0, 5, 1],181.73,77.83,6.6,
636,2519,482,1236,[0, 5, 1],183.29,78.52,6.6,
637,2492,492,1221,[5, 5, 5],185.53,79.42,6.6,
638,2472,496,1211,[5, 5, 5],187.32,80.21,6.6,
639,2459,496,1210,[5, 5, 5],188.63,80.77,6.6,
640,2448,507,1221,[5, 5, 5],189.76,81.23,6.6,
641,2459,502,1222,[5, 5, 5],189.25,81.0,6.6,
642,2469,501,1223,[2, 5, 6],188.8,80.83,6.6,
643,2478,490,1232,[5, 5, 5],188.47,80.69,6.6,
644,2484,490,1233,[5, 5, 5],188.32,80.65,6.6,
645,2504,495,1239,[2, 7, 1],187.1,80.16,6.6,
646,2518,495,1238,[2, 7, 4],186.35,79.85,6.6,
647,2514,488,1231,[2, 6, 2],186.96,80.01,6.6,
648,2509,495,1213,[3, 5, 6],187.6,80.27,6.6,
649,2513,473,1229,[2, 5, 2],187.68,80.26,6.6,
650,2518,465,1264,[2, 2, 7],187.64,80.26,6.6,
651,2509,478,1268,[3, 5, 6],188.55,80.68,6.6,
652,2533,473,1272,[3, 5, 6],187.07,80.08,6.6,
653,2531,466,1251,[0, 2, 3],187.53,80.29,6.6,
654,2530,483,1231,[0, 2, 3],187.82,80.42,6.6,
655,2517,467,1247,[3, 5, 6],189.14,80.98,6.6,
656,2504,462,1260,[2, 0, 2],190.44,81.48,6.6,
657,2495,453,1260,[2, 0, 2],191.46,81.92,6.6,
658,2492,471,1245,[2, 0, 2],191.93,82.17,6.6,
659,2515,474,1227,[2, 2, 0],190.45,81.52,6.6,
660,2523,481,1210,[5, 5, 1],190.11,81.41,6.6,
661,2521,487,1213,[5, 7, 6],190.52,81.64,6.59,
662,2513,487,1240,[2, 6, 2],191.42,81.92,6.6,
663,2522,489,1228,[5, 4, 5],191.01,81.73,6.6,
664,2486,487,1210,[5, 7, 5],194.08,83.02,6.6,
665,2475,495,1208,[2, 5, 2],195.22,83.52,6.59,
666,2460,494,1204,[2, 5, 2],196.73,84.15,6.6,
667,2457,494,1190,[0, 2, 4],197.29,84.35,6.6,
668,2462,494,1189,[5, 5, 1],197.21,84.33,6.6,
669,2467,475,1196,[3, 2, 1],197.2,84.24,6.6,
670,2485,483,1242,[3, 2, 1],196.05,83.78,6.6,
671,2478,457,1259,[3, 2, 1],197.01,84.14,6.6,
672,2500,463,1248,[3, 2, 1],195.55,83.56,6.6,
673,2494,463,1225,[2, 7, 2],196.32,83.89,6.6,
674,2532,468,1241,[2, 5, 2],193.65,82.82,6.6,
675,2524,471,1230,[2, 5, 2],194.54,83.23,6.59,
676,2534,476,1216,[2, 5, 2],194.03,83.05,6.59,
677,2513,482,1217,[2, 3, 7],195.91,83.84,6.59,
678,2530,476,1203,[2, 5, 2],194.9,83.41,6.59,
679,2510,493,1216,[2, 5, 2],196.68,84.14,6.6,
680,2498,483,1219,[2, 3, 7],197.97,84.69,6.59,
681,2508,463,1251,[3, 2, 7],197.56,84.5,6.59,
682,2547,476,1243,[3, 2, 7],194.76,83.34,6.59,
683,2567,483,1223,[3, 2, 7],193.49,82.85,6.59,
684,2579,476,1221,[3, 2, 7],192.87,82.61,6.59,
685,2573,483,1200,[3, 2, 7],193.55,82.93,6.59,
686,2524,478,1231,[3, 2, 7],197.61,84.62,6.59,
687,2498,482,1240,[1, 4, 4],199.95,85.64,6.59,
688,2477,490,1237,[3, 5, 2],201.91,86.51,6.59,
689,2450,487,1244,[2, 5, 6],204.47,87.59,6.59,
690,2431,500,1239,[5, 7, 6],206.35,88.36,6.59,
691,2437,482,1245,[7, 3, 0],206.24,88.28,6.59,
692,2432,470,1239,[2, 5, 6],207.04,88.6,6.59,
693,2436,490,1211,[2, 5, 6],206.95,88.57,6.59,
694,2442,492,1227,[7, 2, 3],206.76,88.36,6.59,
695,2471,481,1238,[2, 5, 6],204.69,87.48,6.59,
696,2462,475,1240,[2, 3, 7],205.78,87.67,6.6,
697,2482,483,1232,[3, 2, 5],204.4,87.13,6.6,
698,2489,485,1240,[2, 5, 6],204.12,87.02,6.6,
699,2472,504,1217,[2, 5, 6],205.76,87.75,6.6,
700,2461,502,1222,[4, 4, 4],207.0,88.3,6.6,
701,2455,512,1222,[2, 5, 6],207.78,88.6,6.6,
702,2438,502,1192,[2, 5, 6],209.6,89.36,6.6,
703,2419,499,1230,[2, 5, 6],211.6,90.18,6.6,
704,2450,489,1252,[2, 5, 6],209.29,89.22,6.6,
705,2469,488,1263,[2, 5, 6],208.0,88.67,6.6,
706,2482,485,1239,[2, 2, 2],207.23,88.35,6.6,
707,2504,490,1230,[2, 2, 2],205.68,87.72,6.6,
708,2506,489,1225,[2, 2, 2],205.82,87.62,6.6,
709,2495,479,1228,[2, 2, 2],207.06,88.16,6.6,
710,2494,496,1227,[2, 2, 2],207.38,88.34,6.6,
711,2514,510,1208,[2, 5, 6],205.96,87.79,6.6,
712,2510,498,1230,[2, 5, 6],206.63,88.09,6.6,
713,2500,499,1203,[2, 5, 6],207.76,88.57,6.6,
714,2494,489,1205,[2, 2, 7],208.6,88.93,6.6,
715,2516,486,1214,[3, 2, 5],207.07,88.25,6.6,
716,2511,485,1226,[5, 7, 6],207.78,88.48,6.61,
717,2512,482,1227,[5, 1, 7],208.0,88.59,6.61,
718,2483,472,1223,[5, 1, 7],210.77,89.75,6.61,
719,2489,478,1240,[5, 1, 7],210.55,89.66,6.61,
720,2482,477,1227,[5, 1, 7],211.45,90.01,6.61,
721,2474,486,1221,[5, 1, 7],212.4,90.31,6.61,
722,2471,504,1226,[5, 7, 6],212.9,90.58,6.61,
723,2475,491,1230,[5, 1, 7],212.92,90.57,6.61,
724,2480,501,1248,[3, 5, 2],212.76,90.55,6.61,
725,2507,488,1241,[7, 3, 0],210.82,89.62,6.61,
726,2518,483,1240,[7, 2, 3],210.21,89.33,6.61,
727,2540,481,1224,[3, 7, 7],208.68,88.72,6.61,
728,2533,482,1239,[3, 2, 1],209.53,89.1,6.61,
729,2527,474,1239,[3, 2, 5],210.35,89.43,6.61,
730,2540,479,1251,[5, 7, 6],209.53,89.14,6.61,
731,2517,470,1241,[2, 5, 1],211.77,90.08,6.61,
732,2487,479,1251,[2, 5, 1],214.59,91.32,6.61,
733,2466,472,1231,[2, 6, 2],216.75,92.21,6.61,
734,2450,473,1242,[2, 6, 2],218.49,92.95,6.61,
735,2444,475,1249,[5, 1, 0],219.34,93.3,6.61,
736,2447,472,1261,[2, 5, 3],219.41,93.3,6.61,
737,2466,471,1246,[2, 5, 3],218.04,92.74,6.61,
738,2481,479,1230,[2, 5, 3],217.0,92.31,6.61,
739,2506,483,1216,[5, 6, 1],215.12,91.54,6.61,
740,2508,484,1230,[5, 6, 1],215.24,91.61,6.61,
741,2504,482,1216,[2, 2, 4],215.88,91.9,6.6,
742,2489,471,1236,[2, 2, 4],217.53,92.58,6.6,
743,2478,478,1224,[5, 1, 0],218.77,93.13,6.6,
744,2477,486,1228,[0, 2, 7],219.13,93.31,6.6,
745,2453,489,1216,[2, 2, 4],221.58,94.33,6.6,
746,2443,495,1220,[0, 2, 7],222.79,94.86,6.6,
747,2448,501,1231,[0, 2, 7],222.63,94.76,6.61,
748,2445,502,1218,[2, 2, 2],223.23,94.99,6.61,
749,2471,498,1228,[5, 0, 2],221.21,94.15,6.61,
750,2459,499,1223,[2, 1, 7],222.6,94.72,6.61,
751,2464,501,1218,[2, 2, 5],222.46,94.66,6.61,
752,2475,495,1229,[2, 2, 5],221.81,94.39,6.61,
753,2482,486,1219,[2, 2, 5],221.52,94.23,6.61,
754,2484,497,1233,[2, 2, 5],221.61,94.29,6.61,
755,2490,498,1216,[6, 2, 4],221.37,94.19,6.61,
756,2483,503,1220,[5, 0, 2],222.28,94.42,6.61,
757,2465,498,1230,[5, 0, 2],224.24,95.26,6.61,
758,2447,487,1225,[2, 2, 2],226.25,96.08,6.61,
759,2442,485,1240,[2, 2, 2],227.05,96.44,6.61,
760,2441,499,1260,[2, 3, 5],227.41,96.65,6.61,
761,2436,485,1242,[0, 6, 1],228.27,96.98,6.61,
762,2433,492,1231,[2, 3, 5],228.85,97.08,6.61,
763,2436,498,1221,[2, 3, 5],228.87,96.93,6.62,
764,2441,489,1215,[2, 0, 2],228.77,96.9,6.61,
765,2428,501,1218,[3, 2, 6],230.27,97.57,6.61,
766,2419,500,1229,[2, 0, 2],231.47,98.08,6.61,
767,2422,495,1252,[2, 3, 5],231.54,98.11,6.61,
768,2430,493,1244,[5, 2, 2],231.12,97.9,6.61,
769,2438,504,1249,[4, 7, 2],230.65,97.72,6.61,
770,2456,503,1235,[4, 7, 2],229.29,97.13,6.61,
771,2465,514,1236,[2, 2, 5],228.72,96.91,6.61,
772,2471,504,1235,[5, 7, 6],228.52,96.83,6.61,
773,2471,514,1225,[3, 2, 5],228.79,96.98,6.61,
774,2456,500,1212,[3, 2, 5],230.55,97.65,6.61,
775,2461,497,1235,[6, 2, 5],230.42,97.61,6.61,
776,2451,490,1234,[6, 2, 5],231.71,98.15,6.61,
777,2444,487,1241,[3, 7, 7],232.71,98.56,6.61,
778,2475,489,1260,[3, 7, 7],230.1,97.5,6.61,
779,2495,484,1243,[3, 7, 7],228.58,96.84,6.61,
780,2508,496,1219,[3, 7, 7],227.65,96.5,6.61,
781,2496,502,1221,[3, 7, 7],229.01,97.05,6.61,
782,2509,501,1222,[5, 7, 5],228.12,96.69,6.61,
783,2487,488,1233,[1, 2, 3],230.49,97.69,6.61,
784,2468,503,1223,[1, 2, 3],232.52,98.57,6.61,
785,2434,489,1239,[5, 5, 0],236.15,100.08,6.61,
786,2435,499,1224,[5, 7, 5],236.35,100.12,6.61,
787,2449,500,1247,[5, 0, 5],235.32,99.71,6.61,
788,2444,501,1224,[5, 5, 0],236.12,100.06,6.61,
789,2461,491,1220,[5, 5, 0],234.85,99.52,6.61,
790,2465,482,1216,[5, 5, 0],234.81,99.41,6.61,
791,2456,491,1218,[3, 7, 4],235.95,99.92,6.61,
792,2456,513,1195,[3, 7, 4],236.19,100.04,6.61,
793,2451,508,1168,[2, 5, 6],237.0,100.39,6.61,
794,2455,511,1202,[5, 5, 1],236.93,100.36,6.61,
795,2463,508,1215,[5, 5, 1],236.49,100.17,6.61,
796,2490,491,1244,[5, 5, 1],234.3,99.18,6.61,
797,2509,481,1242,[2, 5, 6],232.86,98.55,6.61,
798,2524,490,1197,[5, 5, 1],231.73,98.11,6.61,
799,2522,475,1233,[2, 5, 6],232.26,98.34,6.61,
800,2523,462,1246,[2, 5, 6],232.5,98.24,6.62,
801,2512,466,1251,[2, 5, 6],233.8,98.81,6.62,
802,2498,461,1245,[2, 5, 6],235.43,99.51,6.62,
803,2522,479,1247,[5, 1, 7],233.41,98.73,6.61,
804,2506,462,1242,[5, 1, 7],235.26,99.49,6.61,
805,2498,473,1219,[5, 1, 7],236.26,99.96,6.61,
806,2496,492,1220,[2, 5, 6],236.68,100.19,6.61,
807,2507,489,1220,[1, 2, 3],235.94,99.91,6.61,
808,2480,494,1213,[1, 2, 3],238.8,101.09,6.61,
809,2473,485,1212,[1, 2, 3],239.82,101.5,6.61,
810,2447,482,1215,[1, 2, 3],242.7,102.58,6.62,
811,2430,485,1218,[2, 5, 6],244.71,103.41,6.61,
812,2436,475,1231,[2, 5, 6],244.48,103.32,6.61,
813,2464,462,1235,[2, 5, 6],242.08,102.3,6.61,
814,2474,466,1207,[2, 2, 2],241.39,102.03,6.61,
815,2492,481,1207,[2, 2, 2],239.89,101.44,6.61,
816,2510,476,1240,[2, 2, 2],238.48,100.88,6.61,
817,2517,466,1238,[2, 2, 2],238.15,100.74,6.61,
818,2519,481,1223,[2, 2, 2],238.19,100.82,6.61,
819,2517,471,1233,[0, 6, 1],238.71,100.98,6.61,
820,2519,479,1244,[5, 1, 7],238.78,101.05,6.61,
821,2504,480,1241,[5, 0, 6],240.5,101.8,6.61,
822,2490,485,1235,[5, 0, 6],242.13,102.45,6.61,
823,2501,493,1204,[5, 0, 6],241.34,102.16,6.61,
824,2472,498,1228,[5, 0, 6],244.45,103.22,6.62,
825,2466,493,1224,[5, 0, 6],245.38,103.64,6.62,
826,2465,493,1248,[3, 5, 6],245.8,103.7,6.62,
827,2463,496,1233,[3, 5, 6],246.3,103.95,6.62,
828,2463,505,1240,[1, 4, 2],246.59,104.11,6.62,
829,2477,502,1211,[3, 5, 6],245.51,103.62,6.62,
830,2483,506,1219,[3, 5, 6],245.21,103.52,6.62,
831,2498,510,1213,[4, 5, 6],244.02,103.06,6.62,
832,2487,512,1235,[1, 3, 5],245.4,103.66,6.62,
833,2484,492,1216,[5, 7, 6],246.08,103.88,6.62,
834,2489,505,1220,[5, 7, 6],245.84,103.77,6.62,
835,2465,499,1216,[2, 2, 2],248.57,104.92,6.62,
836,2460,493,1222,[2, 0, 2],249.41,105.3,6.62,
837,2448,495,1218,[2, 0, 2],250.95,105.94,6.62,
838,2450,501,1222,[1, 2, 3],251.04,105.91,6.62,
839,2451,503,1236,[1, 2, 3],251.26,105.98,6.62,
840,2466,499,1207,[1, 2, 3],250.06,105.49,6.62,
841,2466,491,1226,[1, 2, 3],250.41,105.61,6.62,
842,2478,475,1213,[1, 2, 3],249.56,105.26,6.62,
843,2483,476,1251,[2, 2, 7],249.36,105.2,6.62,
844,2483,467,1259,[2, 1, 7],249.7,105.35,6.61,
845,2475,461,1231,[0, 0, 6],250.84,105.84,6.61,
846,2482,459,1249,[1, 3, 6],250.45,105.69,6.61,
847,2489,479,1211,[5, 0, 2],249.97,105.54,6.61,
848,2475,487,1245,[5, 0, 2],251.66,106.25,6.61,
849,2496,480,1259,[2, 5, 6],249.88,105.49,6.61,
850,2493,479,1244,[2, 5, 6],250.48,105.73,6.61,
851,2511,471,1265,[5, 5, 1],249.01,105.13,6.61,
852,2513,463,1246,[2, 2, 2],249.14,105.2,6.61,
853,2537,467,1235,[2, 2, 2],247.05,104.37,6.61,
854,2505,468,1253,[2, 7, 4],250.49,105.82,6.61,
855,2510,460,1254,[2, 2, 2],250.32,105.75,6.61,
856,2493,457,1261,[2, 2, 2],252.33,106.61,6.61,
857,2501,475,1249,[1, 2, 7],251.76,106.39,6.61,
858,2491,476,1233,[5, 5, 5],253.07,106.95,6.61,
859,2477,476,1218,[2, 2, 2],254.8,107.68,6.61,
860,2466,482,1234,[2, 2, 2],256.23,108.28,6.61,
861,2479,473,1201,[2, 7, 1],255.23,107.85,6.61,
862,2464,496,1213,[4, 0, 2],257.0,108.65,6.61,
